phen1	phen2	rho	rho.lower	rho.upper	r2	r2.lower	r2.upper	p	p_method	retinal_trait	systemic_disease	pair_key	locus_index	locus_id	chr	start	stop	n_snps	univ_p_retina	univ_p_systemic	retinal_domain	admission_reason	p_local_rg	local_rg	q_lava_global	q_lava_pair	qc_flag
ret_inl_elm_left	sys_pd_nalls2019_clinical	0.406732	-0.04052	1	0.165431	0	1	0.125455213529159	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_elm_left	sys_pd_nalls2019_clinical	ret_inl_elm_left__sys_pd_nalls2019_clinical	1337	1337	8	108647464	109920827	334	1.39047e-64	0.0376108	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.125455213529159	0.406732	0.543352971260519	0.49582032124966824	
ret_art_tort	sys_stroke_megastroke2018	-0.630359	-1	-0.16616	0.397352	0.02946	1	0.00304307834415624	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_stroke_megastroke2018	ret_art_tort__sys_stroke_megastroke2018	1337	1337	8	108647464	109920827	334	5.83738e-06	0.000757974	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.00304307834415624	-0.630359	0.04459343216043766	0.04968775780493955	
ret_ven_tort	sys_stroke_megastroke2018	0.159705	-0.40524	0.78489	0.0255056	0	0.63213	0.598874361401236	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_stroke_megastroke2018	ret_ven_tort__sys_stroke_megastroke2018	1337	1337	8	108647464	109920827	334	8.99696e-05	0.000757974	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.598874361401236	0.159705	0.9559895498741747	0.9389201218290654	
ret_crae	sys_stroke_megastroke2018	-0.34265	-1	0.37431	0.117409	0	1	0.328402591069629	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_stroke_megastroke2018	ret_crae__sys_stroke_megastroke2018	1337	1337	8	108647464	109920827	334	0.0131827	0.000757974	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.328402591069629	-0.34265	0.8275846092760395	0.8628993452424439	
ret_crae	sys_sle_bentham2015	0.273356	-0.74253	1	0.0747235	0	1	0.538600245861919	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_sle_bentham2015	ret_crae__sys_sle_bentham2015	1337	1337	8	108647464	109920827	334	0.0131827	0.0261373	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.538600245861919	0.273356	0.9358884172847471	0.9022807769092024	
ret_crae	sys_ibd_delange2017	-0.379807	-1	0.5657	0.144254	0	1	0.341657751368609	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ibd_delange2017	ret_crae__sys_ibd_delange2017	1337	1337	8	108647464	109920827	334	0.0131827	0.0285835	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.341657751368609	-0.379807	0.8381671232217994	0.8605749616896399	
ret_ven_tort	sys_cad_nikpay2015	-0.646566	-1	0.23251	0.418047	0	1	0.0397472127811983	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_cad_nikpay2015	ret_ven_tort__sys_cad_nikpay2015	1338	1338	8	109920828	111207349	298	0.0222552	0.0239393	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0397472127811983	-0.646566	0.2788921594257155	0.297339599383745	
ret_crae	sys_cad_nikpay2015	-0.140974	-1	0.85519	0.0198738	0	1	0.765801365284942	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_cad_nikpay2015	ret_crae__sys_cad_nikpay2015	1338	1338	8	109920828	111207349	298	0.00735025	0.0239393	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.765801365284942	-0.140974	0.9871071623220734	0.956295366983861	
ret_crae	sys_sle_bentham2015	0.358909	-0.33462	1	0.128816	0	1	0.291811587821851	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_sle_bentham2015	ret_crae__sys_sle_bentham2015	1338	1338	8	109920828	111207349	298	0.00735025	0.00142932	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.291811587821851	0.358909	0.7922474404837441	0.7443420068805614	
ret_art_density	sys_cad_nikpay2015	-0.158349	-1	0.94884	0.0250745	0	1	0.750101361679206	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_cad_nikpay2015	ret_art_density__sys_cad_nikpay2015	1338	1338	8	109920828	111207349	298	0.017072	0.0239393	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.750101361679206	-0.158349	0.9850696008722969	0.9752119448268596	
ret_crae	sys_stroke_megastroke2018	-0.666737	-1	0.172	0.444538	0	1	0.0257473854211566	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_stroke_megastroke2018	ret_crae__sys_stroke_megastroke2018	1342	1342	8	114781575	115334858	178	0.0149751	0.0195805	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0257473854211566	-0.666737	0.20998581277641254	0.20577633274697463	
ret_crae	sys_ibd_delange2017	-0.0330249	-0.87445	0.80555	0.00109064	0	1	0.93857845162556	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ibd_delange2017	ret_crae__sys_ibd_delange2017	1342	1342	8	114781575	115334858	178	0.0149751	0.000136557	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.93857845162556	-0.0330249	0.9985897938128142	0.999807100623935	
ret_art_density	sys_stroke_megastroke2018	-0.253206	-1	1	0.064113	0	1	0.619700655628159	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_stroke_megastroke2018	ret_art_density__sys_stroke_megastroke2018	1342	1342	8	114781575	115334858	178	0.0469156	0.0195805	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.619700655628159	-0.253206	0.9633553064803175	0.9983037064515692	
ret_gcipl_left	sys_ad_kunkle2019	-0.333111	-0.94409	0.12864	0.110963	0	0.8913	0.223512468344773	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_ad_kunkle2019	ret_gcipl_left__sys_ad_kunkle2019	1344	1344	8	116094204	118300068	481	3.37197e-07	0.00181622	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.223512468344773	-0.333111	0.7104006933479622	0.8239427812744533	
ret_gcipl_left	sys_pd_nalls2019_clinical	0.504537	0.18137	0.88236	0.254558	0.03289	0.77856	0.0047819749930205	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_pd_nalls2019_clinical	ret_gcipl_left__sys_pd_nalls2019_clinical	1344	1344	8	116094204	118300068	481	3.37197e-07	3.40931e-09	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.0047819749930205	0.504537	0.06304144536340754	0.06006627125379408	
ret_inl_left	sys_ad_kunkle2019	0.176751	-0.68345	1	0.0312408	0	1	0.680657379857296	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_ad_kunkle2019	ret_inl_left__sys_ad_kunkle2019	1344	1344	8	116094204	118300068	481	0.0278612	0.00181622	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.680657379857296	0.176751	0.9754915615529597	0.9614144450754198	
ret_inl_left	sys_pd_nalls2019_clinical	0.844773	0.35604	1	0.713641	0.12676	1	2.71364320273474e-07	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_pd_nalls2019_clinical	ret_inl_left__sys_pd_nalls2019_clinical	1344	1344	8	116094204	118300068	481	0.0278612	3.40931e-09	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	2.71364320273474e-07	0.844773	1.6499820032005667e-05	1.4626536862740246e-05	
ret_inl_elm_left	sys_ad_kunkle2019	0.150474	-0.50421	0.91936	0.0226425	0	0.89783	0.678622424370942	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_elm_left	sys_ad_kunkle2019	ret_inl_elm_left__sys_ad_kunkle2019	1344	1344	8	116094204	118300068	481	0.0015828	0.00181622	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.678622424370942	0.150474	0.9751276923590685	0.9678473105705209	
ret_inl_elm_left	sys_pd_nalls2019_clinical	0.583878	0.16876	1	0.340914	0.02918	1	0.0058974694758044	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_elm_left	sys_pd_nalls2019_clinical	ret_inl_elm_left__sys_pd_nalls2019_clinical	1344	1344	8	116094204	118300068	481	0.0015828	3.40931e-09	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.0058974694758044	0.583878	0.07402062420481753	0.06461575251750908	
ret_isos_rpe_left	sys_ad_kunkle2019	0.115844	-0.40304	0.68843	0.0134198	0	0.49665	0.677377410413616	LAVA_rho_CI_normal_approximation_two_sided	ret_isos_rpe_left	sys_ad_kunkle2019	ret_isos_rpe_left__sys_ad_kunkle2019	1344	1344	8	116094204	118300068	481	2.02278e-06	0.00181622	outer_retina	PREDEFINED_BIOLOGY_PRIORITY	0.677377410413616	0.115844	0.9747817301505238	0.9660956509177802	
ret_isos_rpe_left	sys_pd_nalls2019_clinical	-0.0316095	-0.40167	0.33591	0.000999163	0	0.18587	0.866590187313583	LAVA_rho_CI_normal_approximation_two_sided	ret_isos_rpe_left	sys_pd_nalls2019_clinical	ret_isos_rpe_left__sys_pd_nalls2019_clinical	1344	1344	8	116094204	118300068	481	2.02278e-06	3.40931e-09	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.866590187313583	-0.0316095	0.9962431474542125	0.964990436352124	
ret_macular_total_left	sys_ckd_wuttke2019	-0.290683	-0.94657	0.2298	0.0844965	0	0.89951	0.332734433687379	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ckd_wuttke2019	ret_macular_total_left__sys_ckd_wuttke2019	1344	1344	8	116094204	118300068	481	0.00286227	5.16665e-06	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.332734433687379	-0.290683	0.8321805946448934	0.8427502183575424	
ret_macular_total_left	sys_ad_kunkle2019	-0.150596	-0.92695	0.51068	0.0226793	0	0.92878	0.68134821602857	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ad_kunkle2019	ret_macular_total_left__sys_ad_kunkle2019	1344	1344	8	116094204	118300068	481	0.00286227	0.00181622	outer_retina	PREDEFINED_BIOLOGY_PRIORITY	0.68134821602857	-0.150596	0.9754915615529597	0.9084642880380932	
ret_art_tort	sys_t2d_scott2017	-0.106546	-0.58381	0.35002	0.011352	0	0.37728	0.654696745564525	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_t2d_scott2017	ret_art_tort__sys_t2d_scott2017	1344	1344	8	116094204	118300068	481	0.00307953	1.18018e-11	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.654696745564525	-0.106546	0.9711673309694483	0.9492610123406806	
ret_art_tort	sys_ckd_wuttke2019	0.000902572	-0.55282	0.58276	8.14636e-07	0	0.45901	0.997514111947913	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_ckd_wuttke2019	ret_art_tort__sys_ckd_wuttke2019	1344	1344	8	116094204	118300068	481	0.00307953	5.16665e-06	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.997514111947913	0.000902572	0.9999182059026329	0.997766206533334	
ret_crae	sys_t2d_scott2017	0.353335	-0.08253	0.93276	0.124846	0	0.87107	0.172507996611028	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_t2d_scott2017	ret_crae__sys_t2d_scott2017	1344	1344	8	116094204	118300068	481	0.00352887	1.18018e-11	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.172507996611028	0.353335	0.6364324920192771	0.5825270030488336	
ret_crae	sys_ckd_wuttke2019	-0.0211559	-0.63402	0.55693	0.000447572	0	0.5026	0.944485648326442	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ckd_wuttke2019	ret_crae__sys_ckd_wuttke2019	1344	1344	8	116094204	118300068	481	0.00352887	5.16665e-06	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.944485648326442	-0.0211559	0.9985897938128142	0.9880661554080885	
ret_crae	sys_sle_bentham2015	-0.468659	-1	0.08323	0.219641	0	1	0.0898943697234505	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_sle_bentham2015	ret_crae__sys_sle_bentham2015	1344	1344	8	116094204	118300068	481	0.00352887	0.000306701	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.0898943697234505	-0.468659	0.45934294190803904	0.4494718486172525	
ret_crae	sys_ibd_delange2017	0.384794	-0.27127	1	0.148066	0	1	0.235423998682615	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ibd_delange2017	ret_crae__sys_ibd_delange2017	1344	1344	8	116094204	118300068	481	0.00352887	0.00446667	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.235423998682615	0.384794	0.7259319433195176	0.7749709821561751	
ret_art_density	sys_t2d_scott2017	0.251867	-0.24535	0.99959	0.063437	0	1	0.427748303447665	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_t2d_scott2017	ret_art_density__sys_t2d_scott2017	1344	1344	8	116094204	118300068	481	0.0147199	1.18018e-11	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.427748303447665	0.251867	0.8917255543053496	0.9026578925752292	
ret_art_density	sys_ckd_wuttke2019	-0.243577	-1	0.36335	0.0593296	0	1	0.483716940658294	LAVA_rho_CI_normal_approximation_two_sided	ret_art_density	sys_ckd_wuttke2019	ret_art_density__sys_ckd_wuttke2019	1344	1344	8	116094204	118300068	481	0.0147199	5.16665e-06	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.483716940658294	-0.243577	0.9180035031071232	0.938546541759794	
ret_ven_density	sys_t2d_scott2017	-0.101565	-0.598	0.3545	0.0103155	0	0.37454	0.675960562398486	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_t2d_scott2017	ret_ven_density__sys_t2d_scott2017	1344	1344	8	116094204	118300068	481	0.00229172	1.18018e-11	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.675960562398486	-0.101565	0.9744737737293868	0.9511161101435126	
ret_ven_density	sys_ckd_wuttke2019	0.0723419	-0.46325	0.63581	0.00523335	0	0.46137	0.796394578518321	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_density	sys_ckd_wuttke2019	ret_ven_density__sys_ckd_wuttke2019	1344	1344	8	116094204	118300068	481	0.00229172	5.16665e-06	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.796394578518321	0.0723419	0.9908756947263235	0.9830329683931537	
ret_elm_isos_left	sys_ckd_wuttke2019	0.460022	-0.12528	1	0.21162	0	1	0.109046677201502	LAVA_rho_CI_normal_approximation_two_sided	ret_elm_isos_left	sys_ckd_wuttke2019	ret_elm_isos_left__sys_ckd_wuttke2019	1345	1345	8	118300069	119423298	367	0.00215873	0.0012547	outer_retina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.109046677201502	0.460022	0.505403673455627	0.5189965914928629	
ret_art_tort	sys_cad_nikpay2015	0.516402	-0.24004	1	0.266671	0	1	0.102592304131417	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_cad_nikpay2015	ret_art_tort__sys_cad_nikpay2015	1345	1345	8	118300069	119423298	367	0.0196491	0.00433209	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.102592304131417	0.516402	0.49072549290294887	0.43324951456936533	
ret_art_tort	sys_stroke_megastroke2018	0.0344557	-1	1	0.0011872	0	1	0.946158242727414	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_stroke_megastroke2018	ret_art_tort__sys_stroke_megastroke2018	1345	1345	8	118300069	119423298	367	0.0196491	0.0311103	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.946158242727414	0.0344557	0.9985897938128142	0.9869414947074993	
ret_art_tort	sys_t2d_scott2017	0.258054	-0.78096	1	0.066592	0	1	0.570047240165602	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_t2d_scott2017	ret_art_tort__sys_t2d_scott2017	1345	1345	8	118300069	119423298	367	0.0196491	0.0326184	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.570047240165602	0.258054	0.9489908289166151	0.9133455641980647	
ret_art_tort	sys_ckd_wuttke2019	-0.0158661	-0.94251	0.88696	0.000251732	0	1	0.97288064244609	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_ckd_wuttke2019	ret_art_tort__sys_ckd_wuttke2019	1345	1345	8	118300069	119423298	367	0.0196491	0.0012547	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.97288064244609	-0.0158661	0.9992837648250956	0.9948790563232603	
ret_crae	sys_cad_nikpay2015	-0.504818	-1	0.17052	0.254842	0	1	0.0909182724305257	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_cad_nikpay2015	ret_crae__sys_cad_nikpay2015	1345	1345	8	118300069	119423298	367	0.00623685	0.00433209	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0909182724305257	-0.504818	0.4630610344549547	0.4478681326966021	
ret_crae	sys_stroke_megastroke2018	-0.194192	-1	0.79615	0.0377107	0	1	0.671707502891282	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_stroke_megastroke2018	ret_crae__sys_stroke_megastroke2018	1345	1345	8	118300069	119423298	367	0.00623685	0.0311103	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.671707502891282	-0.194192	0.9734704016426527	0.977080880821522	
ret_crae	sys_t2d_scott2017	0.967488	0.24425	1	0.936033	0.06603	1	5.21655418377766e-07	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_t2d_scott2017	ret_crae__sys_t2d_scott2017	1345	1345	8	118300069	119423298	367	0.00623685	0.0326184	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	5.21655418377766e-07	0.967488	2.8997711551706316e-05	3.0386428120504868e-05	
ret_crae	sys_ckd_wuttke2019	-0.0376265	-0.82641	0.72719	0.00141575	0	0.96452	0.924365354955031	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_ckd_wuttke2019	ret_crae__sys_ckd_wuttke2019	1345	1345	8	118300069	119423298	367	0.00623685	0.0012547	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.924365354955031	-0.0376265	0.9985897938128142	0.9880661554080885	
ret_crae	sys_sle_bentham2015	-0.0870572	-0.9821	0.72128	0.00757895	0	1	0.841213393807083	LAVA_rho_CI_normal_approximation_two_sided	ret_crae	sys_sle_bentham2015	ret_crae__sys_sle_bentham2015	1345	1345	8	118300069	119423298	367	0.00623685	0.00402902	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.841213393807083	-0.0870572	0.995144758317208	0.9852890399881982	
ret_avr	sys_cad_nikpay2015	-0.521687	-1	0.08439	0.272158	0	1	0.0593178334532262	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_cad_nikpay2015	ret_avr__sys_cad_nikpay2015	1345	1345	8	118300069	119423298	367	0.00206051	0.00433209	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0593178334532262	-0.521687	0.3577245012904388	0.39486199582296844	
ret_avr	sys_stroke_megastroke2018	-0.0204055	-1	0.9656	0.000416383	0	1	0.967539859634715	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_stroke_megastroke2018	ret_avr__sys_stroke_megastroke2018	1345	1345	8	118300069	119423298	367	0.00206051	0.0311103	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.967539859634715	-0.0204055	0.9991256309647512	0.9959116798772177	
ret_avr	sys_t2d_scott2017	0.411585	-0.35744	1	0.169402	0	1	0.234617303411059	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_t2d_scott2017	ret_avr__sys_t2d_scott2017	1345	1345	8	118300069	119423298	367	0.00206051	0.0326184	microvasculature	NOMINAL_P<0.05_AND_ABS_RG>=0.10;PREDEFINED_BIOLOGY_PRIORITY	0.234617303411059	0.411585	0.7254610529461083	0.6820993125659264	
ret_avr	sys_ckd_wuttke2019	-0.478718	-1	0.09523	0.229171	0	1	0.0866435093735942	LAVA_rho_CI_normal_approximation_two_sided	ret_avr	sys_ckd_wuttke2019	ret_avr__sys_ckd_wuttke2019	1345	1345	8	118300069	119423298	367	0.00206051	0.0012547	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.0866435093735942	-0.478718	0.4491230369812274	0.4821260760338291	
ret_rnfl_left	sys_ad_kunkle2019	0.0179837	-1	1	0.000323413	0	1	0.97188246252291	LAVA_rho_CI_normal_approximation_two_sided	ret_rnfl_left	sys_ad_kunkle2019	ret_rnfl_left__sys_ad_kunkle2019	1347	1347	8	120216588	121554390	345	0.0107689	0.0116472	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.97188246252291	0.0179837	0.9992837648250956	0.9956621589781239	
ret_gcipl_left	sys_stroke_megastroke2018	0.0362942	-0.68832	0.82741	0.00131727	0	0.94524	0.92521815099792	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_stroke_megastroke2018	ret_gcipl_left__sys_stroke_megastroke2018	1347	1347	8	120216588	121554390	345	4.00891e-09	0.0450599	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.92521815099792	0.0362942	0.9985897938128142	0.9935277507864897	
ret_gcipl_left	sys_ad_kunkle2019	-0.352775	-1	0.16688	0.12445	0	1	0.235983636358938	LAVA_rho_CI_normal_approximation_two_sided	ret_gcipl_left	sys_ad_kunkle2019	ret_gcipl_left__sys_ad_kunkle2019	1347	1347	8	120216588	121554390	345	4.00891e-09	0.0116472	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.235983636358938	-0.352775	0.7269094831548042	0.8269510921463988	
ret_inl_left	sys_stroke_megastroke2018	0.573212	-0.17614	1	0.328572	0	1	0.0560760543448075	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_stroke_megastroke2018	ret_inl_left__sys_stroke_megastroke2018	1347	1347	8	120216588	121554390	345	0.00110254	0.0450599	neuroretina	NOMINAL_P<0.05_AND_ABS_RG>=0.10	0.0560760543448075	0.573212	0.34618885687636625	0.36781067903583414	
ret_inl_left	sys_ad_kunkle2019	-0.565815	-1	0.08784	0.320147	0	1	0.0414639486812961	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_left	sys_ad_kunkle2019	ret_inl_left__sys_ad_kunkle2019	1347	1347	8	120216588	121554390	345	0.00110254	0.0116472	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.0414639486812961	-0.565815	0.2855659404409263	0.23597527444011632	
ret_inl_elm_left	sys_ad_kunkle2019	0.61753	-0.08761	1	0.381343	0	1	0.0260355435898641	LAVA_rho_CI_normal_approximation_two_sided	ret_inl_elm_left	sys_ad_kunkle2019	ret_inl_elm_left__sys_ad_kunkle2019	1347	1347	8	120216588	121554390	345	0.00421252	0.0116472	neuroretina	PREDEFINED_BIOLOGY_PRIORITY	0.0260355435898641	0.61753	0.21149202957085875	0.21277323554475144	
ret_macular_total_left	sys_ad_kunkle2019	-0.151632	-0.97283	0.57193	0.0229923	0	1	0.700403408760663	LAVA_rho_CI_normal_approximation_two_sided	ret_macular_total_left	sys_ad_kunkle2019	ret_macular_total_left__sys_ad_kunkle2019	1347	1347	8	120216588	121554390	345	0.000235207	0.0116472	outer_retina	PREDEFINED_BIOLOGY_PRIORITY	0.700403408760663	-0.151632	0.9797340033440658	0.9143647633951214	
ret_art_tort	sys_stroke_megastroke2018	1	0.40078	1	1	0.16143	1	6.08162974656466e-11	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_stroke_megastroke2018	ret_art_tort__sys_stroke_megastroke2018	1347	1347	8	120216588	121554390	345	1.97714e-05	0.0450599	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	6.08162974656466e-11	1	1.3354957355038807e-08	7.820975854082152e-09	
ret_art_tort	sys_t2d_scott2017	0.114759	-0.59122	0.89546	0.0131697	0	0.91086	0.762206174851521	LAVA_rho_CI_normal_approximation_two_sided	ret_art_tort	sys_t2d_scott2017	ret_art_tort__sys_t2d_scott2017	1347	1347	8	120216588	121554390	345	1.97714e-05	0.0194702	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.762206174851521	0.114759	0.9867903988853493	0.9646135084793569	
ret_ven_tort	sys_stroke_megastroke2018	0.773435	-0.07282	1	0.598202	0	1	0.00471304978508639	LAVA_rho_CI_normal_approximation_two_sided	ret_ven_tort	sys_stroke_megastroke2018	ret_ven_tort__sys_stroke_megastroke2018	1347	1347	8	120216588	121554390	345	0.0145421	0.0450599	microvasculature	PREDEFINED_BIOLOGY_PRIORITY	0.00471304978508639	0.773435	0.06245907523168602	0.04985910562117708	
